fips_cc,white,black,api,native,multiple,hispanic
13291,0.00010324811476440341,2.6514429239121373e-06,5.0817299011622355e-06,2.2919434987956637e-05,3.5657334436674495e-05,1.0228034925487582e-05
13293,9.359203494394447e-05,0.00018902062265048394,9.096923897142273e-06,2.5051475451952604e-05,4.2902450198707954e-05,1.1627245869051395e-05
13295,0.00032146234671961185,7.171285814767967e-05,2.202082957170302e-05,5.356751665789865e-05,0.00013779926057200898,2.2111474347585874e-05
13297,0.00033387441154653964,0.00032872936288428424,6.662712537079375e-05,7.355539600786083e-05,0.0001601028522316022,5.482542035203556e-05
13299,0.00011943952667740798,0.000267052340102814,2.0577869229397695e-05,3.411264742393546e-05,7.017818012636335e-05,2.398365800446703e-05
13301,1.07149049424295e-05,8.841447058428509e-05,1.442960342305326e-06,2.6650505799949576e-06,5.114199361435385e-06,1.0838958013522486e-06
13303,4.7196243235779297e-05,0.00027654301897999485,7.403013930088195e-06,7.195636565986386e-06,2.429244696681808e-05,8.040536126394863e-06
13305,0.00010995569591985336,0.00015038885145068,1.1982844581752926e-05,4.104177893192235e-05,7.103054668660258e-05,3.419198573356639e-05
13307,7.513098831973025e-06,2.931455120549587e-05,4.3916184331031665e-07,1.3325252899974788e-06,4.2618328011961545e-06,1.911598049657602e-06
13309,2.2949654557544034e-05,7.030040724428723e-05,1.1920107175565737e-06,1.5990303479969746e-06,7.671299042153079e-06,7.370491449195291e-06
13311,0.00012931345090095176,1.1448286269601937e-05,8.469549835270392e-06,3.917624352592588e-05,4.773252737339693e-05,1.2632312884850753e-05
13313,0.00032388903204699895,0.0001015973456826146,0.00010307755836555003,0.00036751047498130465,0.0002072671352315063,0.0006423954806668954
13315,2.831977240103116e-05,8.152567495019562e-05,2.885920684610652e-06,4.7970910439909235e-06,1.0938704189736797e-05,6.77927555754861e-06
13317,2.7534519320143892e-05,0.00010982425269886534,4.077931402167226e-06,4.530585985991428e-06,2.1167102912607566e-05,7.074883503371951e-06
13319,2.786381899922565e-05,9.091723446573487e-05,2.2585466227387715e-06,1.199272760997731e-05,1.434817043069372e-05,4.434119187350108e-06
13321,7.598716748534282e-05,0.00015011627320616567,6.838377274403502e-06,1.4924283247971764e-05,2.75598521144018e-05,6.858104343101501e-06
15001,0.0002934668078487535,2.7604742217178697e-05,0.004071532186736133,0.0002667715630574953,0.00767584499714102,0.0004242959382384348
15003,0.0009273585577833191,0.0005064255984672182,0.032407195378210574,0.0007781947693585277,0.029738216920186526,0.001545655119924695
15005,1.2158757381480284e-07,0.0,3.199607715546593e-06,0.0,1.988855307224872e-06,1.9707196388222704e-08
15007,0.00010455011503400358,7.0870343573726285e-06,0.0017306113496735834,8.448210338584015e-05,0.0023262504039862344,0.00012567279136769619
15009,0.00024948250302124855,2.220273700771285e-05,0.003892856053915021,0.00021187152110959913,0.005074706377477634,0.00031044746470367223
16001,0.0017265131512767466,0.00011368990780288678,0.0006581153909036031,0.0008562807513523799,0.001366343596063487,0.0005535751465451758
16003,1.9048719897652444e-05,1.2389920205196903e-07,1.1292733113693858e-06,1.012719220398084e-05,8.523665602392309e-06,1.8130620677164886e-06
16005,0.0003636177717909858,1.6503373713322272e-05,8.212326469902922e-05,0.000754209314138573,0.0002513060741771999,0.00011128653800429361
16007,2.8633873633386067e-05,2.2301856369354425e-07,1.5684351546797024e-06,9.327677029982352e-06,6.392749201794231e-06,4.3749975981854405e-06
16009,4.0179626996883384e-05,6.938355314910265e-07,2.1958092165515834e-06,0.0002150695818055931,4.645397753303808e-05,4.80855591872634e-06
16011,0.0001740475457669813,5.0303076033099426e-06,2.4216638788254605e-05,0.0008746696003543451,0.00010896085861724835,0.00015637660334054715
16013,8.426525480256732e-05,1.387671062982053e-06,1.3739491954994193e-05,8.314957809584268e-05,3.4094662409569236e-05,8.373587745355827e-05
16015,3.308195237544427e-05,5.451564890286637e-07,2.070334404177207e-06,1.758933382796672e-05,2.0314736352368338e-05,4.926799097055676e-06
16017,0.00019588264756455632,1.5859097862652035e-06,1.480602786017639e-05,8.82131741978331e-05,0.00011634803547265501,1.8091206284388443e-05
16019,0.0004521892531661607,1.6751172117426214e-05,6.530963984086281e-05,0.0003011507155394302,0.00026153447290007067,0.00023717610853226024
16021,5.14518083192974e-05,6.938355314910265e-07,4.517093245477543e-06,5.090246607790369e-05,2.9832829608373082e-05,7.744928180571523e-06
16023,1.3800189627980122e-05,1.4867904246236283e-07,6.273740618718809e-07,4.530585985991428e-06,5.682443734928206e-06,2.5816427268571742e-06
16025,5.12187654694857e-06,7.433952123118142e-08,6.273740618718809e-08,1.8655354059964705e-06,3.977710614449744e-06,1.3992109435638119e-06
16027,0.0006944423616943374,3.298196758623415e-05,0.00014523709532334044,0.0008195030533484495,0.0006020549137156434,0.0008914944430140305
16029,3.2879306419086266e-05,9.911936164157522e-08,2.3840214351131474e-06,1.0926707377979326e-05,1.2927559496961668e-05,6.700446771995719e-06
16031,8.526835228653944e-05,2.8249018067848936e-06,1.1104520895132292e-05,7.755297187785327e-05,4.673809971978449e-05,0.00011382876633837433
16033,2.821844942285216e-06,1.4867904246236283e-07,5.018992494975047e-07,5.06359610199042e-06,2.1309164005980772e-06,7.882878555289081e-06
